0.0100,yes,58.00
0.0100,yes,841.67
0.0100,yes,288.01
0.0100,yes,179.58
0.0100,yes,200.00
0.0100,yes,22.00
0.0100,yes,23.00
0.0100,no,30.00
0.0200,no,20.00
0.0100,no,7.00
0.0100,no,162.76
0.0200,no,43.76
0.0100,no,1.00
0.0100,no,4.00
0.0100,no,100.00
0.0100,no,120.00
0.0200,no,4.00
0.0100,no,2.00
0.0100,no,91.00
0.0300,no,4.00
0.0300,no,1.41
0.0300,no,2.05
0.0400,yes,2.05
0.0300,no,3.00
0.0300,no,1.02
0.0400,yes,2.00
0.0400,yes,5.00
0.0300,yes,0.83
0.0300,yes,3.00
0.0300,yes,4.00
0.0300,yes,1.69
0.0300,yes,8.50
0.0300,yes,1.00
0.0400,yes,9.60
0.0300,yes,3.50
0.0300,yes,4.00
0.0300,yes,1.33
0.0300,yes,3.00
0.0300,yes,1.00
0.0300,yes,2.00
0.0300,yes,7.00
0.0300,yes,4.00
0.0200,no,2.03
0.0300,yes,2.83
0.0300,yes,3.17
0.0300,yes,1.00
0.0200,no,1.00
0.0300,yes,4.00
0.0300,yes,3.50
0.0300,yes,4.50
0.0200,no,1.00
0.0200,no,17.00
0.0200,no,2.00
0.0300,yes,1.00
0.0200,no,17.79
0.0200,no,22.77
0.0200,no,0.29
0.0200,no,52.29
0.0200,no,5.00
0.0200,no,4.00
0.0200,no,1.01
0.0200,no,1.00
0.0200,no,4.00
0.0200,no,4.00
0.0200,no,4.00
0.0200,no,1.87
0.0200,no,4.00
0.0200,no,0.75
0.0200,no,8.25
0.0300,no,6.64
0.0300,no,8.79
0.0300,no,5.00
0.0300,no,5.00
0.0300,no,0.59
0.0400,yes,12.00
0.0500,yes,24.56
0.0400,yes,4.00
0.0300,no,2.00
0.0300,no,19.38
0.0500,yes,17.55
0.0400,yes,4.00
0.0500,yes,12.14
0.0500,yes,12.00
0.0400,yes,4.00
0.0500,yes,3.57
0.0500,yes,4.43
0.0500,yes,12.00
0.0400,yes,4.00
0.0500,yes,22.13
0.0300,yes,4.00
0.0400,yes,20.60
0.0400,yes,6.00
0.0300,yes,1.19
0.0300,yes,0.58
0.0400,yes,25.00
0.0400,yes,1.00
0.0400,yes,7.14
0.0500,yes,13.52
0.0400,yes,12.00
0.0400,yes,8.97
0.0200,no,6.47
0.0300,yes,8.76
0.0400,yes,1.40
0.0300,yes,4.00
0.0200,no,0.28
0.0200,no,4.00
0.0200,no,0.72
0.0300,yes,3.65
0.0300,yes,6.92
0.0300,yes,4.00
0.0300,yes,1.03
0.0200,no,18.00
0.0300,no,18.72
0.0200,no,4.28
0.0400,yes,3.00
0.0300,no,3.10
0.0300,no,1.00
0.0300,no,0.90
0.0300,no,8.00
0.0300,no,13.00
0.0300,no,1.00
0.0500,yes,4.00
0.0600,yes,6.09
0.0400,yes,9.00
0.0700,yes,5.30
0.0700,yes,8.64
0.0500,yes,12.00
0.0600,yes,7.00
0.0600,yes,50.00
0.0500,yes,4.00
0.0400,yes,4.00
0.0500,yes,25.00
0.0600,yes,7.14
0.0400,yes,4.00
0.0700,yes,3.70
0.0500,yes,25.00
0.0400,yes,25.00
0.0500,yes,50.00
0.0600,yes,1.52
0.0500,yes,12.00
0.0400,yes,4.00
0.0500,yes,3.64
0.0400,yes,1.00
0.0400,yes,10.00
0.0400,yes,4.00
0.0400,yes,12.00
0.0500,yes,31.36
0.0400,yes,2.00
0.0400,yes,11.98
0.0400,yes,10.66
0.0400,yes,1.00
0.0300,yes,2.00
0.0300,yes,2.00
0.0300,yes,4.00
0.0300,yes,5.47
0.0400,yes,25.00
0.0400,yes,11.19
0.0400,yes,4.34
0.0400,yes,25.00
0.0300,yes,4.00
0.0200,no,23.00
0.0400,yes,13.81
0.0400,yes,4.00
0.0400,yes,16.35
0.0400,yes,4.00
0.0400,yes,3.78
0.0400,yes,6.89
0.0400,yes,10.33
0.0400,no,1.00
0.0400,no,36.21
0.0400,no,4.00
0.0400,no,33.19
0.0300,no,1.60
0.0400,yes,1.00
0.0400,yes,2.79
0.0400,yes,2.00
0.0400,yes,4.00
0.0400,yes,4.00
0.0400,yes,2.00
0.0400,yes,1.00
0.0400,yes,4.38
0.0400,yes,4.00
0.0500,yes,2.00
0.0500,yes,4.00
0.0500,yes,1.77
0.0600,yes,9.52
0.0500,yes,1.16
