0.0100,yes,281.00
0.0100,yes,46.75
0.0100,yes,66.00
0.0100,yes,70.13
0.0100,yes,9.00
0.0100,yes,93.51
0.0100,yes,333.00
0.0100,yes,34.00
0.0100,yes,93.51
0.0100,yes,153.00
0.0100,yes,153.00
0.0100,yes,157.00
0.0100,yes,157.00
0.0100,yes,161.00
0.0100,yes,10.00
0.0100,yes,10.00
0.0100,yes,100.00
0.0100,yes,50.00
0.0100,yes,50.00
0.0100,yes,9.00
0.0100,yes,10.00
0.0100,no,25.00
0.0100,no,4.00
0.0200,yes,2.00
0.0100,no,4.00
0.0100,no,21.00
0.0100,no,321.36
0.0100,no,30.00
0.0100,no,100.00
0.0200,yes,4.00
0.0200,yes,4.00
0.0200,yes,1.00
0.0200,yes,2.00
0.0200,yes,1.00
0.0200,yes,1.00
0.0200,yes,10.00
0.0100,no,278.64
0.0200,yes,10.00
