0.0500,yes,6.00
0.0400,yes,1.00
0.0400,yes,2.00
0.0300,no,0.10
0.0300,no,3.08
0.0500,yes,42.26
0.0300,yes,6.00
0.0500,yes,50.00
0.0300,yes,4.00
0.0500,yes,1.00
0.0800,yes,1.74
0.0400,yes,2.00
0.0600,yes,100.00
0.0600,yes,100.00
0.0400,yes,6.23
0.0400,yes,12.00
0.0300,yes,15.00
0.0400,yes,35.00
0.0500,yes,1.32
0.0400,yes,10.00
0.0500,yes,16.66
0.0300,yes,44.50
0.0400,yes,75.00
0.0800,yes,18.00
0.0500,yes,16.67
0.0300,yes,1.00
0.0300,yes,31.21
