1780376400|0.5000|0.5200|1.86
1780380000|0.5000|0.5300|54.21
1780383600|0.5000|0.5300|0.00
1780387200|0.5000|0.5300|0.00
1780390800|0.5000|0.5300|0.00
1780394400|0.5000|0.5300|0.00
1780398000|0.5000|0.5300|0.00
1780401600|0.5000|0.5300|0.00
1780405200|0.5000|0.5300|36.53
1780408800|0.5100|0.5300|0.00
1780412400|0.5200|0.5400|37.13
1780416000|0.5200|0.5400|38.27
1780419600|0.5000|0.5300|0.00
1780423200|0.5000|0.5300|9.00
1780426800|0.5100|0.5300|20.00
1780430400|0.5000|0.5300|107.81
1780434000|0.5000|0.5300|0.00
1780437600|0.5000|0.5300|2.00
1780441200|0.5100|0.5300|35.00
1780444800|0.5100|0.5400|31.85
1780448400|0.5000|0.5600|653.31
1780452000|0.4900|0.5100|731.17
1780455600|0.4900|0.5000|6887.41
1780459200|0.4900|0.5100|591.50
1780462800|0.5000|0.5300|147.97
1780466400|0.5100|0.5200|0.00
1780470000|0.5000|0.5200|0.00
1780473600|0.5000|0.5300|78.14
1780477200|0.5000|0.5200|0.00
1780480800|0.5100|0.5300|9.00
1780484400|0.5100|0.5300|45.66
1780488000|0.5100|0.5300|561.19
1780491600|0.5000|0.5300|126.90
1780495200|0.5100|0.5300|48.00
1780498800|0.5100|0.5300|0.00
1780502400|0.5100|0.5300|90.24
1780506000|0.5100|0.5300|44.00
1780509600|0.5200|0.5300|45.16
1780513200|0.5200|0.5300|91.33
1780516800|0.5200|0.5300|37.79
1780520400|0.5100|0.5300|3.00
1780524000|0.5200|0.5300|220.42
1780527600|0.5200|0.5300|76.56
1780531200|0.5200|0.5300|1843.11
1780534800|0.5200|0.5300|94.35
1780538400|0.5200|0.5300|211.96
1780542000|0.5300|0.5400|661.30
1780545600|0.5200|0.5300|269.86
1780549200|0.5200|0.5300|224.63
1780552800|0.5200|0.5300|16.00
1780556400|0.5200|0.5300|0.00
1780560000|0.5200|0.5400|0.00
1780567200|0.5200|0.5300|27.00
1780570800|0.5200|0.5300|18.00
1780574400|0.5200|0.5300|37.40
1780578000|0.5200|0.5300|60.52
1780581600|0.5200|0.5300|44.08
1780585200|0.5100|0.5400|115.00
1780588800|0.5100|0.5300|194.82
1780592400|0.5200|0.5300|119.47
1780596000|0.5200|0.5300|16.07
1780599600|0.5200|0.5300|71.50
1780603200|0.5200|0.5300|112.26
1780606800|0.5100|0.5300|1957.57
1780610400|0.5100|0.5300|467.62
1780614000|0.5100|0.5300|3883.72
1780617600|0.5000|0.5300|2110.67
1780621200|0.5300|0.5500|23102.29
1780624800|0.5100|0.5300|4511.72
1780628400|0.5000|0.5200|13605.73
1780632000|0.5200|0.5300|14138.84
1780635600|0.5200|0.5300|1319.79
1780639200|0.5200|0.5300|903.43
1780642800|0.5200|0.5300|386.88
1780646400|0.5200|0.5300|82.62
1780650000|0.5200|0.5300|199.55
1780653600|0.5200|0.5300|655.66
1780657200|0.5200|0.5300|458.92
1780660800|0.5200|0.5300|544.27
1780664400|0.5200|0.5300|1180.68
1780668000|0.5200|0.5300|1576.18
1780671600|0.5100|0.5200|22496.47
1780675200|0.5100|0.5200|4040.88
1780678800|0.5000|0.5100|2274.01
1780682400|0.5000|0.5100|11159.48
1780686000|0.5000|0.5100|8204.79
1780689600|0.5000|0.5100|1930.12
1780693200|0.5000|0.5100|2532.11
1780696800|0.5000|0.5100|1244.37
1780700400|0.5000|0.5100|1964.85
1780704000|0.5000|0.5100|1579.57
1780707600|0.5000|0.5100|31393.92
1780711200|0.5000|0.5100|1453.63
1780714800|0.5000|0.5100|1805.10
1780718400|0.4900|0.5100|23508.72
1780722000|0.5000|0.5100|12171.82
1780725600|0.4900|0.5000|17005.50
1780729200|0.4900|0.5000|4270.47
1780732800|0.4900|0.5000|51868.16
1780736400|0.4900|0.5000|2298.71
1780740000|0.4900|0.5000|8560.39
1780743600|0.4900|0.5100|3743.62
1780747200|0.4900|0.5100|9064.28
1780750800|0.4900|0.5100|5948.44
1780754400|0.5000|0.5100|27842.96
1780758000|0.5000|0.5100|18967.87
1780761600|0.5000|0.5100|43927.90
1780765200|0.5000|0.5100|33443.89
1780768800|0.5000|0.5100|24446.39
1780772400|0.5000|0.5100|19395.83
1780776000|0.5000|0.5100|68210.65
1780779600|0.5000|0.5100|62542.51
1780783200|0.5000|0.5100|116749.26
1780786800|0.5000|0.5100|323799.48
1780790400|0.5000|0.5100|681152.60
1780794000|0.5000|0.5100|900708.75
1780797600|0.0200|0.0300|2248051.27
1780801200|0.1600|0.1800|3109431.83
1780804800|0.5000|0.5100|3202392.54
1780808400|0.0000|1.0000|836572.57
