0.9900,no,5.23
0.9900,no,0.21
0.9900,no,4.00
0.9900,no,70.00
0.9900,no,52.59
0.9900,no,50.00
0.9900,no,150.00
0.9900,no,26.33
0.9900,no,150.00
0.9900,no,154.56
0.9900,no,145.44
0.9900,no,130.61
0.9900,no,501.74
0.9900,no,11.43
0.9900,no,0.01
0.9900,no,8.00
0.9900,no,1304.67
0.9900,no,1.00
0.9900,no,1.00
0.9900,no,46.75
0.9900,no,25.71
0.9900,no,1.00
0.9900,no,0.01
0.9900,no,25.95
0.9900,no,11.99
0.9900,no,1.00
0.9900,no,9.00
0.9900,no,4.15
0.9900,no,234.12
0.9900,yes,4.00
0.9900,yes,10.00
0.9900,yes,12.00
0.9900,yes,0.80
0.9900,yes,0.50
0.9900,yes,120.00
0.9900,yes,12.00
0.9900,yes,4.00
0.9900,yes,14.36
0.9900,yes,4.46
0.9900,yes,5.90
0.9900,yes,100.00
0.9900,yes,1.00
0.9900,yes,4.00
0.9900,yes,4.00
0.9900,yes,1.00
0.9900,yes,6.03
0.9900,yes,1478.23
0.9900,yes,5.58
0.9900,yes,100.00
0.9900,yes,0.55
0.9900,yes,4.46
0.9900,yes,6.52
0.9900,yes,54.79
0.9900,yes,150.00
0.9900,yes,2.18
0.9900,yes,0.96
0.9900,yes,3.00
0.9900,yes,20.00
0.9700,no,1.00
0.9800,yes,20.00
0.9800,yes,20.00
0.9700,no,0.02
0.9700,no,1.00
0.9700,yes,4.00
0.9800,yes,74.39
0.9800,yes,7.00
0.9800,yes,70.84
0.9800,yes,10.00
0.9800,yes,12.00
0.9800,yes,5.99
0.9600,yes,12.00
0.9600,yes,12.00
0.9800,yes,14.01
0.9700,yes,7.00
0.9700,yes,4.00
0.9600,yes,12.00
0.9500,yes,22.00
0.9500,no,4.00
0.9500,no,7.71
0.9400,no,11.48
0.9400,no,50.00
0.9300,no,7.67
0.9300,no,7.00
0.9500,no,4.00
0.9300,no,50.00
0.9400,no,8.28
0.9300,no,69.19
0.9400,no,6.00
0.9500,no,2.42
0.9400,no,7.00
0.9200,no,26.99
0.9200,no,12.00
0.9300,no,1.72
0.9100,no,27.28
0.9400,no,8.75
0.9600,no,25.00
0.9600,no,3.57
0.9800,yes,100.00
0.9700,yes,20.00
0.9800,yes,1.00
0.9600,yes,12.00
0.9600,yes,4.00
0.9700,yes,7.00
0.9800,yes,25.32
0.9700,no,8.00
0.9600,yes,58.00
0.9700,yes,7.00
0.9600,yes,1.00
0.9600,yes,12.00
0.9500,yes,0.23
0.9500,yes,4.00
0.9700,yes,476.43
0.9400,no,1.00
0.9400,no,1.00
0.9400,no,1.00
0.9400,no,1.00
0.9400,no,1.00
0.9400,no,1.00
0.9400,no,1.00
0.9400,no,1.00
0.9400,no,1.00
0.9400,no,1.00
0.9400,no,1.57
0.9400,no,2.14
0.9400,no,3.72
0.9400,no,4.09
0.9400,no,3.05
0.9400,no,4.00
0.9400,no,1.57
0.9500,yes,3.00
0.9500,yes,1.00
0.9200,no,70.94
0.9200,no,13.08
0.9400,no,4.00
0.9400,no,4.00
0.9300,no,12.00
0.9400,no,1.00
0.9300,no,6.00
0.9300,no,45.52
0.9400,no,7.00
0.9400,no,6.00
0.9400,no,7.00
0.9500,no,0.99
0.9400,no,4.20
0.9300,no,4.48
0.9500,no,0.57
0.9400,no,4.00
0.9500,no,0.29
0.9400,no,3.31
0.9500,no,1.00
0.9700,yes,233.00
0.9700,yes,4.00
0.9700,yes,30.00
0.9700,yes,50.00
0.9700,no,3.14
0.9700,no,4.00
0.9700,no,10.00
0.9700,no,4.00
0.9800,yes,29.80
0.9800,yes,19.77
0.9800,yes,12.43
0.9800,yes,1.00
0.9700,yes,20.00
0.9600,yes,0.15
0.9600,yes,4.00
0.9600,yes,1.43
0.9600,yes,8.57
0.9400,no,4.00
0.9400,yes,29.00
0.9400,no,4.00
0.9400,no,1.43
0.9400,no,2.28
0.9400,no,0.86
0.9600,yes,11.43
0.9200,no,6.00
0.9300,no,2.42
0.9300,no,4.00
0.9300,no,0.29
0.9300,no,3.72
0.9200,no,34.63
0.9300,no,2.00
0.9200,no,5.00
0.9600,yes,3.00
0.9300,no,4.00
0.9600,yes,3.30
0.9700,yes,10.00
0.9600,yes,12.00
0.9800,yes,100.00
0.9800,yes,67.44
0.9700,yes,50.00
0.9500,yes,4.00
0.9600,yes,30.00
0.9700,yes,78.26
0.9500,yes,20.00
0.9800,yes,10.00
0.9300,yes,5.00
0.9300,yes,20.00
0.9300,yes,61.79
0.9300,yes,26.00
0.9300,yes,1.00
0.9300,yes,20.00
0.9300,yes,185.38
0.9400,no,3.42
0.9400,no,4.00
0.9300,no,4.00
0.9400,no,4.00
0.9400,no,2.43
0.9400,no,1.42
0.9400,no,1.29
0.9300,no,2.25
0.9300,no,6.00
0.9500,yes,4.00
0.9500,yes,18.97
0.9300,no,7.80
0.9400,no,4.00
0.9300,no,4.00
0.9300,no,10.57
0.9400,no,5.00
0.9300,no,12.00
0.9600,yes,1.03
0.9500,yes,4.00
0.9500,yes,4.00
0.9500,yes,4.00
0.9500,yes,4.00
0.9300,no,2.00
0.9300,no,2.34
0.9300,no,1.71
0.9300,no,4.00
0.9500,yes,4.00
0.9500,yes,20.00
0.9500,yes,4.00
0.9500,yes,1.24
0.9500,yes,4.00
0.9300,yes,15.00
0.9300,yes,4.00
0.9300,yes,8.00
0.9300,no,1.15
0.9400,no,7.15
0.9300,no,50.00
0.9400,no,4.00
0.9300,no,12.00
0.9300,no,10.00
0.9400,no,1.42
0.9400,no,4.14
0.9500,no,2.33
0.9500,yes,4.00
0.9600,yes,4.00
0.9500,yes,4.00
0.9600,yes,4.00
0.9600,yes,12.00
0.9600,yes,16.00
0.9700,yes,50.00
0.9700,yes,3.95
0.9700,yes,50.00
0.9600,yes,20.00
0.9600,yes,4.00
0.9600,yes,7.00
0.9800,yes,1.00
0.9700,yes,10.00
0.9800,yes,5.10
0.9800,yes,4.70
0.9700,yes,0.73
0.9800,yes,225.65
0.9700,yes,12.00
0.9800,yes,1.00
0.9600,yes,5.00
0.9600,yes,4.00
0.9400,no,1.71
0.9400,no,4.00
0.9500,no,9.00
0.9500,no,1.28
0.9600,yes,33.27
0.9600,yes,3.73
0.9600,yes,20.00
0.9500,yes,20.00
0.9500,yes,7.27
0.9600,yes,216.73
0.9400,yes,19.00
0.9400,no,1.00
0.9400,no,2.02
0.9400,no,1.26
0.9400,no,4.00
0.9500,no,4.00
0.9500,no,3.04
0.9500,no,2.62
0.9600,no,5.00
0.9700,no,356.17
0.9800,yes,1.00
0.9700,no,203.00
0.9700,yes,4.00
0.9700,yes,1.00
0.9600,no,1.00
0.9700,yes,30.00
0.9700,yes,1.00
0.9600,no,15.00
0.9600,no,14.91
0.9700,yes,2.00
0.9700,yes,3.00
0.9600,no,5.00
0.9600,no,5.00
0.9600,no,5.00
0.9600,no,5.00
0.9600,no,51.87
0.9600,no,58.00
0.9700,yes,1.00
0.9600,no,16.00
0.9600,no,17.12
0.9600,no,1.00
0.9700,yes,1.00
0.9700,yes,1.00
0.9700,yes,5.00
0.9700,yes,6.03
0.9700,yes,1.00
0.9700,yes,7.00
0.9700,yes,1.00
0.9700,yes,5.68
0.9600,yes,4.71
0.9600,no,33.29
0.9600,no,38.71
0.9600,yes,4.00
0.9600,yes,4.00
0.9600,yes,4.00
0.9600,yes,3.00
0.9600,yes,1.00
0.9600,yes,11.36
0.9600,yes,3.64
0.9600,yes,5.00
0.9500,no,1.76
0.9600,yes,2.00
0.9500,no,115.00
0.9500,no,19.17
0.9400,yes,12.00
0.9300,yes,4.00
0.9500,yes,13.00
0.9500,yes,4.00
0.9500,yes,19.00
0.9400,yes,50.00
0.9300,yes,4.00
0.9200,no,50.00
0.9200,no,9.26
0.9300,no,5.00
0.9200,no,4.00
0.9200,no,4.00
0.9300,no,8.33
0.9500,yes,1.00
0.9400,yes,1.00
0.9500,yes,7.00
0.9600,yes,1.00
0.9600,yes,24.00
0.9400,yes,12.00
0.9400,yes,2.00
0.9500,yes,4.00
0.9100,yes,14.54
0.9100,yes,1.00
0.9100,no,8.00
0.9100,no,5.46
0.9100,no,2.14
0.9100,no,4.00
0.9300,no,12.29
0.9400,yes,1.00
0.9400,yes,5.00
0.9400,yes,12.00
0.9400,yes,4.00
0.9300,yes,4.00
0.9500,yes,5.00
0.9100,no,1.00
0.9000,no,12.34
0.9200,no,2.83
0.9000,no,6.00
0.9200,no,2.50
0.9200,no,4.00
0.9100,no,7.00
0.9000,no,5.00
0.9100,no,2.05
0.9100,no,4.00
0.9100,no,6.33
0.9000,no,28.27
0.9100,no,7.26
0.9100,no,8.33
0.9000,no,14.56
0.9100,no,21.00
0.9300,no,4.00
0.9200,no,12.00
0.9100,no,61.63
0.9100,no,7.00
0.9100,no,2.06
0.9200,no,3.66
0.9200,no,4.00
0.9100,no,5.00
0.9100,no,6.00
0.9400,no,1.00
0.9500,yes,1.00
0.9400,yes,15.14
0.9400,yes,4.00
0.9400,yes,4.00
0.9400,yes,4.86
0.9200,no,3.59
0.9200,no,10.00
0.9200,no,1.41
0.9400,yes,1.00
0.9200,no,4.59
0.9300,no,0.67
0.9300,no,1.66
0.9300,no,4.00
0.9500,yes,1.00
0.9400,yes,4.00
0.9400,yes,1.00
0.9500,yes,20.00
0.9400,yes,4.00
0.9500,yes,11.00
0.9400,yes,12.00
0.9200,yes,5.00
0.9400,yes,43.05
0.9500,yes,50.00
0.9300,yes,4.31
0.9200,yes,4.00
0.9400,yes,1.00
0.9300,yes,28.00
0.9500,yes,50.00
0.9200,yes,4.00
0.9500,yes,1.00
0.9300,yes,1.00
0.9300,yes,12.00
0.9300,yes,20.00
0.9200,yes,64.00
0.9100,no,4.66
0.9000,no,0.49
0.9000,no,11.99
0.9000,no,15.66
0.9100,yes,2.69
0.9100,yes,104.32
0.9100,yes,10.92
0.9100,no,9.00
0.9100,no,4.58
0.9100,no,1.42
0.9200,yes,1.00
0.9100,no,1.00
0.9200,yes,1.00
0.9100,yes,20.00
0.9200,yes,29.00
0.9200,yes,1.00
0.9000,no,11.99
0.9100,yes,1.00
0.8900,no,30.81
0.8900,no,99.80
0.8900,no,0.10
0.8900,no,0.10
0.9000,yes,0.08
0.9000,yes,5.00
0.9000,yes,2.92
0.9000,yes,1.00
0.9000,yes,10.00
0.9000,yes,0.10
0.9000,yes,1.00
0.8800,yes,2.53
0.8800,yes,20.00
0.8800,yes,1.00
0.8800,yes,0.25
0.8800,yes,10.08
0.8900,yes,4.86
0.8800,yes,14.81
0.8800,yes,9.92
0.8800,yes,0.10
0.8800,yes,102.66
0.8800,yes,40.20
0.8800,yes,16.14
0.8700,no,4.00
0.8700,no,5.75
0.8600,no,35.40
0.8700,no,4.45
0.8700,no,0.40
0.8800,yes,1.00
0.8700,yes,24.00
0.8600,yes,2.00
0.8500,yes,3.57
0.8700,yes,1.00
0.8800,yes,9.12
0.8700,yes,4.00
0.8700,yes,0.31
0.8700,yes,6.00
0.8500,yes,0.75
0.8500,yes,3.00
0.8500,yes,7.00
0.8500,yes,15.00
0.8500,yes,35.00
0.8500,yes,15.00
0.8500,yes,11.65
0.8300,yes,0.90
0.8400,yes,3.86
0.8300,yes,1.24
0.8300,yes,0.10
0.8400,yes,4.00
0.8400,yes,12.00
0.8400,yes,20.00
0.8200,yes,4.00
0.8300,yes,1.00
0.8400,yes,3.46
0.8400,yes,23.33
0.8400,yes,8.90
0.8300,yes,12.00
0.8400,yes,1.31
0.8200,yes,1.00
0.8200,yes,4.00
0.8400,yes,9.00
0.8300,yes,4.00
0.8100,no,1.42
0.8100,no,4.00
0.8100,no,1.00
0.8100,no,0.14
0.8000,no,1.00
0.8200,no,11.90
0.8300,no,1.45
0.8300,no,0.10
0.8300,no,0.14
0.8100,no,0.55
0.8400,yes,1.00
0.8300,yes,1.00
0.8200,yes,0.10
0.8300,yes,0.90
0.8100,no,5.00
0.8000,no,3.88
0.8100,no,1.12
0.8200,yes,0.10
0.8200,yes,0.90
0.8400,yes,0.10
0.8400,yes,1.00
0.8200,yes,1.00
0.8400,yes,4.21
0.8400,yes,4.00
0.8300,yes,2.00
0.8500,yes,2.00
0.8400,yes,3.24
0.8200,yes,22.00
0.8400,yes,0.22
0.8400,yes,1.05
0.8500,yes,9.03
0.8400,yes,1.25
0.8000,yes,1.00
0.8200,yes,3.00
0.7900,no,3.00
0.8100,yes,19.78
0.7900,yes,5.22
0.7900,yes,5.00
0.7900,yes,12.00
0.7700,yes,4.00
0.8100,yes,4.00
0.7600,yes,1.00
0.7800,yes,5.28
0.7800,yes,1.00
0.7900,yes,5.00
0.7700,yes,1.00
0.7900,yes,5.05
0.8000,yes,2.95
0.7900,yes,4.00
0.8000,yes,20.00
0.7700,yes,12.00
0.7500,no,1.10
0.7600,yes,4.00
0.7500,no,1.10
0.7500,no,1.10
0.7500,no,1.23
0.7500,no,1.23
0.7500,no,1.23
0.7600,yes,12.00
0.7600,yes,16.00
0.7500,no,1.23
0.7500,no,1.23
0.7600,no,1.00
0.7600,yes,24.00
0.7500,yes,12.00
0.7500,yes,7.90
0.7500,yes,4.00
0.7600,yes,45.00
0.7500,yes,1.00
0.7500,no,1.10
0.7600,yes,4.00
0.7700,yes,2.00
0.7600,yes,20.00
0.7600,yes,24.00
0.7500,no,1.23
0.7500,no,1.23
0.7700,no,4.00
0.7700,yes,1.00
0.7500,no,16.00
0.7500,no,4.00
0.7500,no,4.00
0.7500,no,22.00
0.7600,yes,0.10
0.7600,yes,4.00
0.7600,yes,38.00
0.7700,yes,8.00
0.7500,yes,4.00
0.7800,no,2.00
0.7900,no,3.37
0.8000,no,22.00
0.8000,no,2.00
0.8100,no,2.66
0.8200,yes,1.00
0.8100,no,1.18
0.8100,no,1.82
0.8100,no,0.10
0.8100,no,1.18
0.8200,yes,0.10
