1782565200|0.6000|0.6100|0.00
1782568800|0.6000|0.6100|0.00
1782572400|0.3600|0.6100|35.21
1782576000|0.4000|0.6000|0.00
1782579600|0.5700|0.6100|5.00
1782583200|0.5700|0.6000|0.00
1782586800|0.5700|0.6000|3.21
1782590400|0.5700|0.6000|1.62
1782594000|0.5600|0.6200|53.92
1782597600|0.5400|0.6100|0.00
1782601200|0.5800|0.6100|0.00
1782604800|0.5900|0.6100|18.00
1782608400|0.5600|0.6200|88.20
1782612000|0.5700|0.6200|0.00
1782615600|0.5700|0.6100|0.00
1782619200|0.4700|0.6200|0.00
1782622800|0.5800|0.6100|8.02
1782626400|0.4600|0.6200|0.00
1782630000|0.5500|0.6100|0.00
1782633600|0.5900|0.6100|0.00
1782637200|0.4900|0.6200|7.00
1782640800|0.5800|0.6200|4.00
1782644400|0.5800|0.6200|0.00
1782648000|0.5800|0.6200|0.00
1782651600|0.5800|0.6200|3.14
1782655200|0.5900|0.6200|47.70
1782662400|0.6000|0.6300|46.95
1782666000|0.6000|0.6300|0.00
1782669600|0.6000|0.6300|0.00
1782673200|0.6000|0.6300|0.00
1782676800|0.6000|0.6300|0.00
1782680400|0.6000|0.6300|23.20
1782684000|0.6000|0.6300|0.00
1782687600|0.6000|0.6300|0.00
1782691200|0.6000|0.6300|227.24
1782694800|0.4000|0.6400|69.75
1782698400|0.6100|0.6400|34.00
1782702000|0.6100|0.6400|24.00
1782705600|0.6200|0.6400|152.40
1782709200|0.6200|0.6400|13.04
1782712800|0.6300|0.6400|54.00
1782716400|0.6300|0.6400|30.48
1782734400|0.6300|0.6400|82.46
1782738000|0.6200|0.6300|21.00
1782745200|0.6200|0.6300|154.72
1782752400|0.6100|0.6300|116.09
1782756000|0.6000|0.6300|0.00
1782759600|0.6200|0.6300|46.52
1782763200|0.6100|0.6200|16.11
1782766800|0.6000|0.6200|736.00
1782770400|0.5300|0.6200|12.00
1782774000|0.5400|0.6200|301.00
1782777600|0.5400|0.6200|100.00
1782781200|0.5200|0.6200|90.84
1782784800|0.5200|0.6200|315.39
1782788400|0.5200|0.6200|39.00
1782792000|0.5400|0.7400|87.13
1782795600|0.6300|0.7200|0.00
1782799200|0.6300|0.7400|0.00
1782802800|0.5300|0.7400|4.00
1782806400|0.5700|0.7300|0.00
1782810000|0.5400|0.7400|0.00
1782813600|0.5800|0.7100|85.00
1782817200|0.6100|0.7100|8.00
1782820800|0.6500|0.6700|76.04
1782824400|0.6600|0.6700|64.84
1782828000|0.6600|0.6700|31.00
1782831600|0.6600|0.6700|0.00
1782835200|0.6400|0.6500|305.31
1782838800|0.6400|0.6500|5.25
1782842400|0.6400|0.6600|52.73
1782846000|0.6500|0.6600|175.20
1782849600|0.6500|0.6600|50.00
1782853200|0.5300|0.6600|0.00
1782856800|0.5600|0.6500|0.00
1782860400|0.6300|0.6600|14.79
1782864000|0.6300|0.6500|178.00
1782867600|0.6500|0.6600|435.65
1782871200|0.7000|0.7400|368.40
1782874800|0.7000|0.7400|79.34
1782878400|0.7000|0.7400|51.68
1782882000|0.7000|0.7900|301.43
1782885600|0.6900|0.7100|1.00
1782889200|0.6800|0.7100|0.00
1782892800|0.6900|0.7100|0.00
1782896400|0.6900|0.7100|0.00
1782900000|0.6900|0.7100|84.02
1782903600|0.6900|0.7100|0.00
1782907200|0.6900|0.7200|2.00
1782910800|0.6900|0.7200|66.24
1782914400|0.7000|0.7200|26.92
1782918000|0.7200|0.7500|2019.14
1782921600|0.7200|0.7300|6.80
1782925200|0.7300|0.7400|10.00
1782928800|0.7300|0.7500|0.00
1782932400|0.7200|0.7400|3715.70
1782936000|0.7300|0.7600|169.59
1782939600|0.7300|0.7600|0.00
1782943200|0.7300|0.7600|344.68
1782946800|0.6900|0.7500|29.11
1782950400|0.7300|0.7600|1277.76
1782954000|0.7100|0.7600|38.97
1782957600|0.7300|0.7500|5278.60
1782961200|0.7400|0.7500|3179.88
1782964800|0.7400|0.7500|900.00
1782968400|0.7400|0.7500|117.93
1782972000|0.7400|0.7500|86.60
1782975600|0.7300|0.7400|748.47
1782979200|0.7300|0.7500|0.00
1782986400|0.7300|0.7500|324.60
1782990000|0.6600|0.7400|590.30
1782993600|0.6900|0.7500|487.90
1782997200|0.0000|1.0000|4057.36
