0.0100,yes,0.99
0.0100,yes,187.03
0.0100,yes,1.00
0.0100,yes,4.00
0.0100,yes,280.55
0.0100,yes,93.51
0.0100,yes,9.35
0.0100,yes,179.72
0.0100,yes,281.54
0.0100,yes,2.33
0.0100,yes,4.00
0.0100,yes,10.28
0.0100,yes,2.00
0.0100,no,4.00
0.0100,no,4.00
0.0100,yes,0.16
0.0100,no,4.00
0.0100,no,11.96
0.0100,no,4.00
0.0100,no,179.88
0.0100,no,15.13
0.0200,no,1.73
0.0200,no,4.00
0.0200,no,18.09
0.0300,yes,1.00
0.0200,no,1.00
0.0200,yes,1.05
0.0200,yes,2.67
0.0200,yes,4.00
0.0200,yes,2.33
0.0200,yes,7.67
0.0200,yes,11.00
0.0200,yes,4.00
0.0100,no,0.99
0.0100,yes,4.00
0.0200,no,100.00
0.0200,no,4.81
0.0100,no,4.00
0.0100,no,12.00
0.0200,no,5.00
0.0400,yes,10.00
0.0300,yes,12.00
0.0400,yes,0.54
0.0300,yes,1.00
0.0300,yes,4.00
0.0200,no,6.12
0.0200,yes,4.00
0.0200,yes,4.00
0.0400,yes,1.00
0.0900,yes,138.73
0.0100,yes,4.00
0.0800,yes,11.00
0.0400,yes,5.00
0.0400,yes,40.00
0.0700,yes,9.00
0.0400,yes,21.00
0.0400,yes,17.00
0.0400,yes,93.51
0.0800,yes,1.00
0.0500,yes,100.00
0.0200,yes,1.00
0.0800,yes,1.00
0.0500,yes,100.00
0.0400,yes,38.00
0.0700,yes,4.00
0.0400,yes,1.00
0.0300,yes,50.00
0.0200,yes,12.00
0.0400,yes,35.00
0.0800,yes,35.24
0.0700,yes,93.50
0.0700,yes,4.00
0.0700,yes,6.00
0.0300,yes,5.00
0.0200,yes,3.00
0.0200,yes,3.00
0.0200,yes,4.00
0.0100,no,4.00
0.0100,no,16.00
0.0100,yes,3.00
0.0100,no,1.00
0.0100,no,1.00
0.0100,no,1.00
0.0100,no,4.00
0.0100,no,1.00
0.0100,no,1.00
0.0200,yes,2.00
0.0200,yes,1.00
0.0200,yes,1.00
0.0200,yes,1.00
0.0200,yes,4.00
0.0200,yes,2.00
0.0200,yes,1.00
0.0100,no,2.00
0.0200,yes,1.00
0.0100,yes,1.00
0.0300,yes,4.00
0.0300,yes,3.00
0.0400,yes,1.00
0.0300,yes,4.00
0.0300,yes,2.00
0.0300,yes,4.00
0.0300,yes,12.00
0.0200,no,0.10
0.0200,yes,4.00
0.0100,yes,1.00
0.0100,yes,1.00
0.0100,yes,4.00
0.0200,yes,53.72
0.0100,yes,56.49
0.0200,yes,4.00
0.0300,yes,0.71
0.0300,yes,50.00
0.0100,yes,20.00
0.0200,yes,35.00
0.0400,yes,61.84
0.0200,yes,5.00
0.0200,yes,8.00
0.0200,yes,50.00
0.0200,yes,15.00
0.0200,yes,1.00
0.0200,yes,21.00
0.0200,yes,5.00
0.0200,yes,11.00
0.0200,yes,18.00
0.0100,yes,93.51
0.0100,yes,1.00
0.0100,yes,1.00
0.0100,yes,4.00
0.0100,yes,4.00
0.0100,no,42.13
0.0100,no,5.00
0.0100,no,4.00
0.0100,no,1.00
0.0100,no,3.00
0.0100,no,8.59
0.0100,no,25.00
0.0100,no,9.00
0.0100,no,7.87
0.0200,yes,93.50
0.0100,no,25.23
0.0100,no,8.00
0.0100,no,30.00
0.0100,no,5.18
0.0100,no,12.82
0.0100,no,5.00
0.0100,no,5.00
0.0100,no,5.18
0.0100,no,2.00
0.0100,no,18.00
0.0100,no,5.00
0.0100,no,35.00
0.0100,no,11.00
0.0100,no,1.00
0.0100,no,5.00
0.0100,no,21.00
0.0100,no,4.00
0.0100,no,21.00
0.0100,no,5.00
0.0100,no,35.00
0.0100,no,17.00
0.0100,no,40.00
0.0100,no,2.00
0.0200,yes,2.00
0.0200,yes,41.11
0.0200,no,4.00
0.0200,no,100.00
0.0200,no,66.67
0.0200,no,3.00
0.0200,no,36.00
0.0200,no,25.00
0.0300,no,1.29
0.0300,no,2.71
0.0300,no,0.10
0.0400,no,1.00
0.0400,no,4.00
0.0600,yes,4.00
0.0600,yes,15.00
0.0700,yes,100.00
0.0600,yes,5.00
0.0700,yes,50.00
0.0700,yes,18.00
0.0800,yes,69.64
0.0200,no,8.33
0.0200,no,0.67
0.0500,yes,38.00
0.0400,yes,4.00
0.0500,yes,4.00
0.0500,yes,54.00
0.0300,no,1.00
0.0300,no,50.00
0.0300,no,1.00
0.0300,no,3.00
0.0300,no,3.00
0.0300,no,6.00
0.0300,no,12.00
0.0300,no,1.00
0.0300,no,5.00
0.0300,no,9.00
0.0300,no,16.00
0.0300,no,1.00
0.0300,no,0.10
0.0300,no,10.28
0.0400,yes,4.50
0.0400,yes,8.00
0.0400,yes,4.00
0.0300,yes,5.00
0.0300,yes,7.00
0.0300,yes,25.00
0.0400,yes,12.00
0.0300,yes,4.00
0.0300,yes,23.00
0.0300,yes,10.00
0.0300,yes,3.00
0.0500,yes,9.56
0.0300,yes,25.00
0.0200,no,0.10
0.0300,yes,10.00
0.0300,yes,0.13
0.0300,yes,14.00
0.0300,yes,0.87
0.0300,no,5.00
0.0300,no,4.00
0.0200,no,3.22
0.0300,no,2.78
0.0300,no,0.10
0.0200,no,1.01
