0.0100,yes,93.51
0.0100,yes,467.59
0.0100,yes,2.00
0.0100,yes,1.00
0.0100,yes,187.03
0.0100,yes,5.00
0.0100,yes,455.59
0.0100,yes,7.00
0.0100,yes,5.00
0.0100,yes,2.00
0.0100,yes,5.00
0.0100,yes,5.00
0.0100,yes,11.00
0.0100,yes,6.00
0.0100,yes,3.53
0.0100,yes,18.47
0.0100,yes,10.00
0.0100,yes,1.00
0.0100,no,6.47
0.0100,no,1.00
0.0100,no,1.46
0.0100,no,1.54
0.0100,no,1.72
0.0100,no,1.63
0.0100,no,0.40
0.0100,no,1.54
0.0100,no,5.00
0.0100,no,1.06
0.0100,no,2.40
0.0100,no,0.84
0.0100,no,0.94
0.0100,yes,37.00
0.0100,yes,2.00
0.0100,yes,2.00
0.0100,yes,2.00
0.0100,yes,4.00
0.0100,yes,6.00
0.0100,no,25.00
0.0100,no,63.00
0.0100,no,1.00
0.0100,no,2.00
0.0100,no,25.13
0.0100,no,30.00
0.0100,no,22.37
0.0100,no,100.00
0.0100,no,3.00
0.0100,no,2.00
0.0100,no,21.00
0.0100,no,14.00
0.0100,no,4.00
0.0100,no,9.00
0.0100,no,7.00
0.0100,no,31.00
0.0100,no,18.00
0.0100,no,3.00
0.0100,no,3.00
0.0100,no,5.00
0.0100,no,2.27
0.0100,no,0.63
0.0100,no,100.00
0.0200,no,49.90
0.0200,no,0.10
0.0200,yes,50.00
0.0200,no,94.00
0.0200,no,0.10
0.0200,yes,3.00
0.0200,yes,2.00
0.0100,no,251.82
0.0200,yes,1.00
0.0100,no,0.15
0.0200,yes,23.00
0.0200,yes,10.00
0.0200,yes,1.00
0.0200,yes,10.00
