0.0100,yes,10.18
0.0100,yes,1.00
0.0100,no,67.90
0.0100,no,1.00
0.0100,no,25.00
0.0100,no,12.04
0.0100,no,6.00
0.0100,no,0.07
0.0100,no,2.00
0.0100,no,1.00
0.0100,no,6.47
0.0100,no,3.37
0.0100,no,1.63
0.0200,yes,4.00
0.0200,yes,6.00
0.0100,no,5.00
0.0100,no,13.00
0.0200,yes,0.29
0.0200,yes,4.00
0.0200,yes,6.00
0.0300,yes,6.10
0.0300,yes,10.00
0.0300,yes,2.00
0.0200,yes,25.00
0.0200,yes,9.00
0.0200,yes,4.00
0.0200,yes,6.00
0.0200,yes,4.00
0.0200,yes,2.00
0.0200,yes,31.83
0.0200,yes,43.29
0.0200,yes,25.00
0.0200,yes,5.00
0.0200,yes,29.50
0.0200,yes,1.00
0.0200,yes,25.00
0.0200,yes,10.00
0.0200,yes,4.20
0.0200,yes,25.00
0.0200,yes,16.00
0.0200,yes,4.00
0.0200,yes,18.17
0.0200,yes,25.00
0.0200,yes,25.00
0.0200,yes,25.00
0.0200,yes,22.19
0.0200,yes,67.00
0.0200,yes,1.65
0.0100,no,1.00
0.0100,no,7.63
0.0100,no,67.37
0.0100,no,25.59
0.0200,no,1.00
0.0200,no,57.84
0.0200,no,9.16
0.0200,no,2.29
0.0200,no,0.73
0.0200,no,5.00
0.0200,no,0.87
0.0300,yes,1.00
0.0200,yes,10.00
0.0200,yes,2.00
0.0200,yes,1.00
0.0300,yes,21.00
0.0200,yes,15.00
0.0200,yes,7.00
0.0300,yes,35.72
0.0300,yes,5.00
0.0200,yes,4.00
0.0300,yes,10.00
0.0200,yes,9.00
0.0200,yes,1.00
0.0100,no,7.04
0.0100,no,13.96
0.0100,no,5.04
0.0100,no,37.00
0.0200,no,3.00
0.0200,no,5.09
0.0200,no,1.00
0.0200,no,4.00
0.0200,no,5.18
0.0200,no,1.00
0.0300,yes,21.92
0.0300,yes,3.08
0.0300,yes,4.79
0.0300,yes,3.71
0.0300,yes,2.50
0.0300,yes,0.29
0.0300,yes,4.71
0.0200,no,13.00
0.0300,yes,3.00
0.0300,yes,4.00
0.0300,yes,10.34
0.0200,yes,2.25
0.0300,yes,12.65
0.0400,yes,18.00
0.0300,yes,18.00
0.0300,yes,9.76
0.0200,yes,4.00
0.0400,yes,25.00
0.0200,yes,2.00
0.0200,yes,4.00
0.0200,yes,8.00
0.0200,yes,4.00
0.0100,no,5.00
0.0100,no,1.00
0.0200,yes,2.25
0.0200,yes,1.91
0.0200,yes,0.84
0.0200,yes,0.31
0.0200,yes,2.12
0.0200,yes,2.57
0.0100,no,5.00
0.0200,yes,4.00
0.0200,yes,16.69
0.0200,yes,2.75
0.0200,no,2.00
0.0200,no,18.58
0.0200,no,2.42
0.0200,no,1.00
0.0200,no,12.42
0.0200,no,12.58
0.0200,no,10.30
0.0200,no,5.00
0.0300,yes,1.00
0.0300,yes,1.00
0.0300,yes,2.74
0.0300,yes,22.26
0.0300,yes,8.00
0.0300,yes,2.00
0.0200,yes,4.00
0.0200,yes,2.00
0.0200,yes,1.00
0.0200,yes,3.00
0.0200,yes,3.00
0.0100,no,49.00
0.0100,no,4.00
0.0200,yes,1.28
0.0200,yes,2.72
0.0200,yes,21.00
0.0200,no,1.00
0.0200,no,100.00
0.0200,no,1.00
0.0200,no,1.00
0.0200,no,4.00
0.0200,no,25.00
0.0200,no,100.00
0.0200,no,4.00
0.0200,no,1.00
0.0200,no,1.00
0.0200,no,3.00
0.0200,no,41.00
0.0200,no,4.00
0.0300,no,4.00
0.0300,no,5.00
0.0300,no,50.00
0.0400,yes,1.00
0.0400,no,1.00
0.0900,yes,1.00
0.0900,yes,1.00
0.0500,yes,1.00
0.0500,yes,1.00
0.0500,yes,1.00
0.0500,yes,2.00
0.0500,yes,2.00
0.0500,yes,2.00
0.0500,yes,3.00
0.0500,yes,3.00
0.0500,yes,4.00
0.0500,yes,1.00
0.0500,yes,3.00
0.0400,yes,2.00
0.0500,yes,3.00
0.0500,yes,6.00
0.0500,yes,7.00
0.2200,no,5.00
0.3000,yes,2.00
0.0600,yes,10.00
0.0600,yes,3.00
0.0600,yes,4.00
0.0600,yes,1.00
0.0600,yes,7.00
0.0600,yes,9.00
0.0500,yes,10.00
