0.0100,yes,187.03
0.0100,yes,0.10
0.0100,yes,500.00
0.0100,yes,366.89
0.0100,yes,200.11
0.0100,yes,1.00
0.0100,yes,10.00
0.0100,yes,10.00
0.0100,yes,10.00
0.0100,yes,10.00
0.0100,yes,10.00
0.0100,yes,10.00
0.0100,yes,10.00
0.0100,yes,3.00
0.0100,yes,1.81
0.0100,yes,31.64
0.0100,yes,62.11
0.0100,yes,500.00
0.0100,yes,500.00
0.0100,yes,1.44
0.0100,yes,68.00
0.0100,yes,40.00
0.0100,yes,177.06
0.0100,yes,9.94
0.0100,yes,7.48
0.0100,yes,65.46
0.0100,yes,1.00
0.0100,yes,9.00
0.0100,yes,280.55
0.0100,yes,117.00
0.0100,yes,350.00
0.0100,yes,347.00
0.0100,yes,351.00
0.0100,yes,229.00
0.0100,yes,50.00
0.0100,yes,100.00
0.0100,yes,25.00
0.0100,yes,50.00
0.0100,yes,50.00
0.0100,yes,100.00
0.0100,yes,9.00
0.0100,no,21.00
0.0100,no,30.00
0.0100,no,5.00
0.0100,no,100.00
0.0100,no,300.00
0.0100,no,300.00
0.0200,yes,1.00
0.0200,yes,9.00
0.0300,yes,10.00
0.0300,yes,1.00
